,,"The administration should take time to review the alternative models proposed, particularly the model put forward by Karen Anewalt in the discussion space document.

I also agree with the comment from a faculty member in Biology that the administration should work in a targeted way on the ground level with programs that are at risk.

If we had a different governor, we would not be undertaking this reorganization. If we are worried about SCHEV/state government closing programs, then we need to simply do what we can to shore up struggling programs and not attract the ire of SCHEV while sticking true to our institutional mission and vision."
"It looks like this change will solve a lot of enrollment problems as outlined by SCHEV. Contrary to what some faculty are saying, these changes will save a lot of programs from being eliminated. I'm all for it.",No concerns here.,None
"Beyond trying to balance out faculty committee work, I'm not sure how much this proposed plan really achieves.  Does it save any money, does it reduce administrative bureaucracy, does it address issues of academic majors with poor enrollment?",Not much impact really.  We organize things in a model that works best at an internal level and try to minimize the impact of capricious administrative decision making. ,"Nursing, Math, and Computer Science should be stationed under the proposed School of Life and Physical Sciences.  It's a far better fit from an external perspective.  If nursing shifts to the COE, a better name would be the College of Education and Health Sciences/Professions/Studies.  "
"1. There is a serious risk that admissions and retention will suffer from the proposed model. Many of my students have said they would not have applied to a UMW had there been a merged Political Science/History/International Affairs Department. This applies to other mergers of relatively healthy and large departments (I understand that the university may have to merge small and declining departments). A recent Weekly Ringer article suggested these sentiments are widespread. I have not seen any evidence to the contrary and am not convinced by the Provost's reply that marketing majors will solve the problem. Prospective students will do the research, find merged departments and some at least will decide such mergers indicate less importance given to each individual major and they will not apply to UMW. 
2. Faculty morale and retention of our best faculty will suffer from forced mergers. Senior and tenure track faculty currently have a level of certainty with departmental governance. One thing that has been an important element of my long career at UMW has been consistent governance at the department level. My department currently has a high level of internal trust and shared ideas about things like the value of research, faculty autonomy in terms of what and how to teach, and a shared interpretation of the Faculty Handbook's expectations on promotion and tenure. If we were to have a forced merger and a chair from another department, it is more than likely that expectations on all of the previous would shift and that there would be tensions as to what is normal and acceptable. I predict that if this model moves forward as is, our VERY BEST junior and senior faculty will apply for jobs elsewhere. Others will suffer from low morale and will be less likely to give the 110% that they have in the past and that we need them to give in the current climate. One of our very best senior colleagues (not in my dept) shared with me recently that in the context of the re-org plan, the only way he falls asleep at night is by saying ""I don't fucking care."" 
3. I have been at UMW for over two decades and one thing I have never heard is that chairs of departments of 8/9 faculty members have an easy job/lots of spare time. How are we to expect the colleagues willing to take on this new, extreme burden to survive and do their jobs well? Which colleagues will be willing to be chair in this new environment? ",See above--my previous comments covered 2&3,"Either of the two models Melina Patterson proposed would be an improvement. Alternatively, any model that does not forcibly merge departments that are relatively large and healthy (decline in majors not significantly below decline in student body). "
"Overall, in my opinion, given the faculty resistance, I'm not sure a wide-scale reorganization is prudent at this time. My suggestion is to make smaller incremental changes. For example, rather than computer science, math and economics moving to the college of business, perhaps just economics. I also think there are other departments that have expressed the desire to merge and I think UMW should first explore those smaller mergers. ","This will be a huge change for our college/department. No doubt. Over time, it may be a good change; however, there will be serious challenges over a three year period. ","Overall, in my opinion, given the faculty resistance, I'm not sure a wide-scale reorganization is prudent at this time. Although I believe administration certainly has the authority to implement this reorganization, I think the faculty resistance will significantly harm implementation efforts. 

My suggestion is to make smaller incremental changes. For example, rather than computer science, math and economics moving to the college of business, perhaps just economics. I also think there are other departments that have expressed the desire to merge and I think UMW should first explore those smaller mergers before implementing this larger reorganization. "
"The reorganization will strengthen the creative departments by organizing us into a school of arts, and the new role of Executive Director of the new SoA is an excellent idea. This will galvanize the externally facing efforts of the three departments and strengthen already existing collaborations within the school. ","At the department level, I am worried about Art History leaving due to the deep overlaps of the two disciplines (art history and studio art), but understand and support their plan to do so for the preservation of the major. We will need to figure out ways to maintain close connections and shared programming across the new organizational structure. ","For my department and school, it needs no changes. Thank you for working on this!"
"The biggest hit will be to faculty governance and our belief in its value here. When faculty aren't bought in, students (and future faculty) become less interested in attending or staying. People want to know--who will evaluate me? Who makes decisions for me? Will they understand my discipline, and how will those people be selected? What happens if leaders are not doing the work of representing the unit well? Who supervises them? Whereas before some leaders were selected by faculty, more often now are admin selecting people whom the faculty might not select for these roles. Without those answers, making a reasoned decision is impossible. People are reacting to the proposal in ways that follow similar patterns from the past--some opposed and very vocal, some checking out, and many/most in the middle somewhere. Some see possibility, so I hope we don't lose sight of those pieces. The humanities group and AACPR merger sound helpful and positive. Some don't feel they can trust what's been offered because it's different from what they thought was coming, or the rationale for this big change doesn't seem compelling enough. Beyond specific proposals, just our belief that we will be heard and that our input will be valued is what matters here--that said, it will be impossible to incorporate every single idea. ",Not much improvement or disruption (thought the idea of having to rebrand in any way is a cost that hasn't been mentioned much) ,"The suggestion (I think it's in one of Karen's models) to remove rigid dean oversight of or involvement in departments/colleges and reallocate their tasks to be more outward-facing/fundraising/research focused is a good one. School directors and associate deans can and should do the day-to-day work of mentoring faculty, organizing schedules, driving curriculum, managing accreditations and tenure process, etc. There is a need for department chairs but a formula to account for smaller departments vs. much larger ones would be called for."
There is a potential to improve if it is done in a more transparent way. There should be a rationale behind merging departments. Also merging just to save costs may have long run consequences. It would be helpful if the administration is transparent about their objectives.,"Specific details are still undisclosed. So it is hard to comment. Economics as a department/program under the Business school is not uncommon. It had a potential to benefit both the disciplines. But if the plan is to break departments and create three new departments with varied disciplines like Math, CPSC, Business, and Economics it is going to harm the process. It gives a confusing message to students when they register. ",Keeping the four programs in new COB with their respective chairs is the reasonable reorg. There are program specific responsibilities which will not be possible to manage for a person who is not from the discipline. With this format we can still offer interdisciplinary elective courses and co-exist productively.
"As far the Department level, it will force departments to work together a little more, but at the same time they will lose their unique identity. Maybe it help get to know each other. ","it would not affect me because I was hired to supports all the departments within Jepson Science Center. 
","Not sure how the proposed model should be improved.  Definitely need a person that knows the Building, the environment, the staff and that is aware things that goes on in this particular building.  Someone from outside would be overwhelm with unknown responsibilities.  "
"Strengthen: CAS level. I do think that a new model would free up the Dean of CAS to think strategically, fund raise, etc. I can understand that the daily onslaught of management issues and crises don't leave any room to think in the important but not urgent quadrant of the Eisenhower matrix. 
Strengthen U level: Being encouraged (forced?) to think outside of our academic units (colleges and departments) will help us look towards the future. Figuring out how to package what we are selling for the students/public/government of the current times and the future is something we have to do. 

Strengthen: Been playing with the idea of ""affiliated faculty"" in other schools. 

Weaken: 
Regarding the proposed mergers-we'd need help to merge on a relationship level. Think of it as pre-marital counseling. There would need to be an investment in the people in the merged units, and we know that there's no money or talent in house to do that. 
While moving away from departments is a ""thing"" in higher ed right now, we've got to get used to the idea-as well as the fact that our professions still have the idea that merged departments are done because the programs inside of it are weak. 
There's doubt that the deans that were hired to lead COB and COE-with very specific different functions-will they be able to support these new ""adopted"" family members? 





","I'm in Jepson. I'll admit that I'm focused here. 
The Living/Nonliving division of the jepson departments is asinine and ignorant of science. Keith and Tim need to tell us that is off the table. It's distracting. 

To push PHYS/EESC/CHEM together under a single chair, who is compensated equal to CHEMPHYS alone, is disruptive. The Jepson leaders have given Keith and Tim a list of all of the things a chair does daily in Jepson FOR THE STUDENTS. Keith thinks those things can be distributed among the faculty as service (for free), but it won't work. EESC+CHEM+PHYS is 10 majors, all of which are highly sequential, with numerous prerequisites (some hidden). It can't be managed by one person.The document was sent to the Chair of UFC. I encourage the data collector from this survey to get it and attach it to the data. 

I can't even think through the impact on P&T. 



","In Jepson, keep 4 ""unit leaders"" who are compensated. 
More clearly define what the School Director will be doing versus the Chairs. 
Instead of a School Director (in addition to?) a staff member who can take care of many of the business functions of Jepson. If that person is staff, they'll have the longevity to understand the complexities of Jepson+procurement+Rogers gift. 

CPSC and Math in with Jepson?  

At a U level, build a model that is working towards a Director of Undergraduate Research and Creativity. That person can build and promote a coherent, cohesive package of what we do here (and do well) and that could be our brand. Possibly have that person be the external grants person. 
"
"It seems the reorg will involve combining departments, which makes sense and seems to have benefits, so who will be responsible for budgets--and IF it's NOT an official ""chair,"" will those ""additional"" budget managers get additional pay?  Will support staff in the Finance area get additional pay for having to deal with additional budget managers to train/support? 

I would also like to see ACADEMIC office managers report to a DEAN'S office (instead of individual chairs) so when an office manager can't handle the admin load OR IF that office manager retires/leaves UMW, the DEAN'S office would OVERSEE/handle the ""problem""!  It would NOT be on the shoulders of Finance.... Reporting to the DEAN'S office ALLOWS that DEAN insight into departmental issues; it ALLOWS the dean to ""move"" office mangers into different ""areas"" as needed; and it also ALLOWS the dean to PAY MORE TO THOSE STRONGER office managers. 

It's important for departments to NOT rely on the various Finance depts (such as Procurement Services or Accounts Payable) to do the workload when an office manager is out or leaves UMW (a) they do NOT report to us, and (b) it can cause audit risks when our depts are asked to do the work that we're responsible for auditing ourselves....  We should NOT do the work that we're ultimately responsible for auditing. 

Finance departments should NOT be responsible for figuring out how to handle situations when office managers are out or leave UMW. ","In Accounts Payable, my concern would be making sure every department/division has an ""office manager"" -- AND as stated above, I would like the ACADEMIC office managers to REPORT TO A DEAN'S office.","As mentioned above, I would also like to see ACADEMIC office managers report to a DEAN'S office (instead of individual chairs) so when an office manager can't handle the admin load OR IF that office manager retires/leaves UMW, the DEAN'S office would OVERSEE/handle the ""problem""!  It would NOT be on the shoulders of Finance.... Reporting to the DEAN'S office ALLOWS that DEAN insight into departmental issues; it ALLOWS the dean to ""move"" office mangers into different ""areas"" as needed; and it also ALLOWS the dean to PAY MORE TO THOSE STRONGER office managers. 

For cost saving measures, it seems we could have CAS and COE&B (to have only ONE dean for COB & COE combined...and have a chair for Education and a chair for Business???) and those TWO deans could report to the provost.  When we went to university status YEARS, high-paying admin positions grew substantially.  (IF I remember correctly, we had ONE dean who also served as Provost; now we have a Provost, associate provosts; three deans, and support staff for all of these positions AND we're in a time where there's the ""demographic cliff"" making finances a struggle....  Reducing ONE deanship MIGHT (???) help???  

It's positive to take action with the reorg, and I hope ""whatever is decided"" will be successful!!!"
"I just want this voice to be heard in this discussion because I know I am not the only one who feels similarly. I have largely remained silent, but I think now it is time to get something in the record. 

Do I agree with everything that has happening in the way that it has transpired no I do not. But I also believe quite frankly that some of my colleagues who are objecting are doing so with a bit of blinders on. Or perhaps not so much blinders but quite frankly arrogance. 

The academy is not what it was when we were all in school and got our terminal degrees we are not viewed as people who help young people find their paths towards some great intellectual enlightenment and meaningful place in the collective, we are viewed as a machine that turns out people with degrees for jobs. Most importantly, that is how the Commonwealth sees us.  Whether that's right or not is a bigger discussion.  I think, quite frankly, a discussion that we have already lost.

The truth is, and most of you know this, we are seen as academic elites, we are seen as those people in ivory towers spouting out what we should or should not do in society, or how the academy is the place to have the great discussions of democracy and build a stronger, equitable world.  The fact of the matter is academics is a business and right now our business model is faltering in the eyes of a good number of the people that live in the United States.

If UMW is seen as not meeting the business model, or there are departments or divisions that are struggling in terms of majors, if they are not graduating students, why would the state want to keep UMW, or our majors, or departments?  Especially if there are other universities meeting all the check boxes of the business model.

And I know people will say well that is not an acceptable reason to change things. I get it.  But I have been in this business long enough to know that I and my discipline, are completely expendable entities in the academy. And we are foolish if we do not understand that this applies to each professor and department here.

We need as a faculty to face the reality of the world that we live in. Our students do not care how we are organized, nor do their parents, nor do the businesses that hire our students.  Do any of our constituent’s care in which buildings we teach or the department with which we are joined? Having come from a family of non-college educated people they all see these types of arguments as silly and detached.  We are not helping our case.

We can argue about how this was handled.  But to what point, there were faculty involved in the reorientation plan, we knew who they were and how to get ahold of them, and we were given plenty of opportunities to voice our opinions prior to the where we are today. And so now—it seems to me—we are doing often what our students do: we have read the syllabus and we have been given opportunities to respond to the syllabus, however, now that the assignment is due, we are paying attention to what we should have been paying attention to and participating in all along. And now, we are proposing an alternative assignment because we do not like the one that has been given to which did not pay attention to in the 1st place.

How about we take the energy and the considerable talents of everybody that is a faculty member here and use our brilliance and passion to make this work.  For heaven’s sake, if you have a terminal degree, you should be able to figure out how to make this work.  I can still do my job to the same level of quality regardless of the building I am in or regardless of the other departments with whom I am attached because like all of us, I am exceptionally good at what I do.

And I do believe whether I agree with every choice or not, that the leadership team here is trying to do what they think is the best to keep us a viable institution in the Commonwealth.
We could be at one of the universities that we all know about who just simply cut programs. ",,
I understand that the model makes the number of faculty under each dean more equal.  I am ok with that.  I don't see the model really making it easier to collaborate or develop new programs as it really just moved departments around.,"I would not recommend changing the sciences in Jepson at all.  I would keep 3 chairs and 3 departments and make a school director that oversees them.  This will distribute the workload better.  

What I am most concerned about is that I have not gotten and straight and honest WHY for why we are doing this reorg.  If this is so important, the president, provost and deans should ALL tell the faculty, staff, and community the SAME REASONS behind this change.  I absolutely know that the president and provost have the authority to do this...  I just wish they would say WHY.","I would add a department chair to the science programs in Jepson.  It is that simple.

It would be an added benefit if someone could explain why CPSC was moved to the COB.  There must be logic there that we, as faculty, just don't know."
,,
,,"Honestly I felt okay about the so-called Groundhog Day Plan except for what seemed to be a tough situation for Computer Science, and I'm both confused by and tired of some of the complaints. Nevertheless I'll say I think Karen's revised model deserves a really good look, either in first or second form she shared and taking into account the comments. It accomplishes much that the GDP did in terms of making smaller units for administration and possibly to support collaboration or innovation, which I like; it avoids a lot of the weird inconsistency of the GEOG plan;  it protects her department's program; it finally dissolves the 3 college system most of us hate; and it solves some of the angst about what dean oversees who. I didn't have a problem with the GDP school names and think the protests against them were sort of silly, but some did indeed protest, and this plan removes those names also. I don't have an opinion on whatever GW wants to call the three people below the Provost all ""deans"" or all ""associate provosts"" or a mix of it (though arguably the academic oversight person is the *most* important of those),  but the roles of those three people shouldn't have been, and should not be, the driving force of the re-org that affects a few hundred others and their positions are creating a lot of anxiety. If the issue of combined departments is still a sticking point for admin, that could still be negotiated and addressed in Karen's plan.  "
Why would AHPE be moved to COE?  ,N/A,
"My summary position: I thank my colleagues for their work, but I am discouraged about the reorganization proposal(s) and process. We have expended a great deal of faculty and staff time, energy, and anxiety on this reorganization with very little to show for it. 

My colleagues have already raised a wide variety of good points in a variety of forums, including the online interactive document and Stephen Davies's email to the faculty. I would highlight the fact (made by others) that it has never been made clear how the reorganization will increase recruitment and retention of students or increase the number of students in individual majors that are under threat. To me these seem like the most important issues on the table, and I wish we were putting our energy into solving them directly rather than in broadly reshuffling organizational structures. (For the record, I am open to some restructuring if there is a good reason for doing so.)

I also think that the university will be weakened if departments like CPSC (and perhaps the natural sciences...and perhaps others?) are forced into configurations that don't fit with their disciplinary character and operational realities. Our colleagues know their business; as long as they are getting the university's business done, let's not force unwanted changes on them.

All that being said, I promise my colleagues that departments with more than one discipline can be collegial and productive. There are a number of examples of this around campus. Please be open to changes that let us streamline a bit.","I think that practice will matter more than theory for ENLI. If reorganization brings a more top-down administrative culture, I worry about the faculty becoming more discouraged. In the absence of an adequate plan for material compensation (for example, regular COLA adjustments to salaries and research funds), a university culture that includes a fair amount of respect for faculty and departments using their own best judgments has helped make faculty feel valued and motivated.

The idea of a Center for the Humanities is intriguing. It would be great if such a center could make our activities more visible off campus (and if it could foster more work on campus). It is hard to imagine such a center amounting to more than a name, though, if there is not funding to support it.","Oh, I think we already have plenty of suggestions on the table. Again, thank you to my colleagues for caring. Now let's focus on solving practical issues directly rather than spending our effort on reorganization."
"I worry that adding more layers of administration (especially in an effort to 'fix' bad decisions made in years prior) is harmful to our university, financially and in terms of having a democratic process. I do not think our institution benefits from a further concentration of power and authority. On the contrary, I think we would better thrive if we eliminated the unnecessary dean positions and brought education and business back under the umbrella of the liberal arts. In fact, I would suggest we go all the way back and recover Mary Washington College. Within that big umbrella structure, programs could innovate and collaborate in exciting ways to make ourselves more distinctive and create a new 'buzz' about our institution. Perhaps it would even make us more attractive to out-of-state students again. ",I do not believe any of the changes proposed will hamper existing programs or program offerings (in my program or elsewhere). Which may be a problem if we do not explicitly try to make changes that will attract more students and encourage those who come to Mary Washington to stay. But I am not convinced by arguments that have been made to resist change on the basis that it will actually harm those efforts or somehow restrain a program's faculty from doing what they do best. ,"Reduce layers of administration. Disperse power. Unite all within the liberal arts. Inspire folks to feel great about their work and to propose exciting academic ventures that will 'sell' better to the public. Please please please hire someone who has expertise in marketing (not the sad, generic branding stuff we've been doing that just washes out the true Mary Wash) and do NOT rely on untrained faculty to do that work. "
,,"Model from Karen Anewalt is being referenced and is here:
https://mailumw-my.sharepoint.com/:w:/g/personal/anewalt_umw_edu/EU7TE8K5WmVGmCYmetX0-I0BiZ1R2SLYK0OZ_1cBDIxwwg"
"I am not clear on what the justifications are for the current reorganization plan. A clear overview of the goals and how this plan will meet those goals would help me understand the logic of the model. For this reason, I don't see how this plan would help any UMW department reach student retention, increase student enrollment, or how it supports any department's pedagogy vision -even for interdisciplinary majors and minors. ","A lot of budget related decisions are done at the department level, including hiring, sabbaticals, course offerings, service, etc. Allocating one chair for two departments without further consideration for why two departments are placed together weakens major related decisions that may, in turn, reduce student enrollment for the major. For example, something as simple as course offerings. ",One suggested amendment is to keep the chairs in their departments.  
"On the positive side, I think that the unequal distribution of resources has been a problem since the three college structure was created, or possibly back to the creation of College of Graduate and Professional Studies. Consequently, doing something to address that problem would be useful. I also thought that the rationale for creation of some schools makes sense, particularly in terms of marketing, recruitment, and community engagement. 
On the negative side, the plan proposes actions that were clearly opposed by the faculty throughout the process without providing significant effort to persuade faculty of their value. More generally, it is not clear why the best way to more effectively distribute resources is to try to even out the number of departments among deans and the number of people among departments. 
I am particularly concerned by the forced merger of departments and elimination of department chairs. Departments are groups of people with expertise in an academic area, enabling them to effectively oversee things like hiring, evaluation, and curriculum development in that area. I think these are and will continue to be important functions. The Feb 2 plan seems to view departments as nothing more than groups of people to be administered, the only thing that matters is their size. It is not clear how the important function of departments will be carried out under these merged departments. I think faculty have very legitimate concerns about what they can contribute to a merged department, where they may have little expertise in the discipline of other department members, and the extent to which their interests will be supported. The latter concern is particularly acute when members of a discipline are likely to be the minority in the merged department. 
It might be different if we were creating interdisciplinary departments to oversee interdisciplinary programs, but that is not the plan. Members of a particular discipline will still have to be responsible for that program. Since SACS requires program directors with expertise in the program area for each program, someone in each discipline is going to have to continue to carry out many of the functions of the chair. The current plan appears to be that these program directors will do this as uncompensated service. If the objective is to lower administrative costs and the best we can come up with is to cut the number of chair stipends and push the work of chairs onto uncompensated program directors, then we should just forget about the whole thing. 
It is also not clear what problems department mergers are intended to fix. We have always had variation in department size. It is my understanding that chairs of larger departments have received larger compensation in both course releases and money. I never heard of it being a problem. People who think that department mergers will solve the problem of low majors in some programs are confused. A department is not a program. SCHEV is going to count the number of anthropology majors regardless of what department anthropology is in.
Finally, I think Jason raised legitimate concerns about how students will view these merged departments. I also worry about how our alumni will perceive these changes. We have long been encouraged to build connections between our alumni and the department through things like Giving Day. How will they respond if we tell them the department they remember no longer exists. We are told that we can’t possibly revert to a department of business because of the negative impression. Shouldn’t we consider the possibility that department mergers would also give a negative impression.
","I am not opposed to the movement of Economics to the College of Business. At colleges like Mary Washington, Economics is often located in the College of Business. It is hard to say what the ultimate impact will be, but the Dean of the College of Business expressed the belief that there are opportunities for interaction between business and economics that can benefit both, while allowing us to retain connections that we currently have to some CAS programs. 
While I think the members of my department had generally come to accept moving to the college of business, I believe everyone was shocked by the proposal to merge Economics into some yet to be determined department. We are strongly opposed to losing our department and our department chair for the reasons I stated in my answer to the first question. I think doing so would turn a potentially beneficial move into a disaster.
","
I think the most important thing to do at this point is to identify the changes that have wide support and move forward with those. As for the things that are strongly opposed, if the administration has compelling evidence that they would be valuable for the university it should use that evidence to persuade people. It would make more sense to implement mergers and moves over time on a piecemeal basis than to produce a grand plan that lacks faculty support and damages the relationship between the faculty and the administration. 
I also have to say that the reorganization plan seems like a bit of a red herring. I do not see how these changes in administrative reorganization will resolve the problems that the University faces. We would be better off focusing our time and energy on actions that have a clear connection to the problems we face. For instance, how will the forced merger of departments do anything regarding the problem of low numbers of majors in some disciplines. The university created new majors while overall enrollment was falling. It is no surprise that some discipline saw a decline in majors. To deal with the problem we either need to increase overall enrollments or increase double majors. Over the last few decades, we have actually done things to discourage double majors. Disciplines have increased their required credits, in some cases to nearly 50 credits (not counting hidden requirements in the form of prerequisites), making it more difficult for a student to double major. Limiting the maximum number of credits required in a major and encouraging more cross listing of courses between majors could lower the cost of doing a double major. I don’t know whether this would work, but at least they are actions that directly relate to the underlying problem. 
"
"I see an opportunity to realign administrative support, specifically office managers and department buyers, to provide efficiencies for the office managers/buyers and for Finance and Procurement.","The realignment is going to impact the chart of accounts, approval workflows in systems like Chrome River, MyTime and Cardinal HCM.  It's also going to impact eVA and Bank of America WORKS.  Finance and Procurement must be kept informed as departments move to new places in the org chart.","Additional professional buyers are needed in Procurement, and procurement duties and tasks removed from office managers in departments.  This will alleviate current issues and frustrations in the departments and in Procurement and Finance. The procure-to-pay process at UMW and in the Commonwealth is a series of complex processes regulated by the IRS, the Commonwealth and UMW policy.  It requires a high level of knowledge, skills and abilities, and I don't think our Office Managers are being compensated at that high level.  Office Managers will still need to be liaisons between their departments and Procurement, process receiving and continue to perform Finance-related duties (business meal forms, travel pre-approval and reimbursement requests and the like.)   Office Managers are already stretched thin and frustrated with the way they've been asked recently to cover multiple departments.  Removing procurement duties and tasks will make managing multiple departments a reasonable expectation.  I know President Paino and Craig heard from Procurement and Finance about frustrations related to the procurement process, and I believe they heard the same from a number of departments about Procurement and Finance rules.  Adding professional buyers to Procurement is a win for both sides."
"Departments appear to be arbitrarily lumped together in schools and then re-divided into new departments of 15 faculty to even out the workload.  This structure will undo departmental initiatives such as new programs (majors, minors, concentrations, etc.).  The February 2nd model creates artificial divisions and more silos between us.  The February 2nd model also divides up distribution of faculty and student resources and external grants between too many different administrators.","I was told that my day-to-day life would not change after reorganization.  But the Computer Science department was told the opposite.  They were told that the combined school of Business and Computational Sciences would create joint goals, and everyone's work would go to achieving those goals, and no one could work on their ""pet"" projects.  As academics, our ""pet"" projects are our research and service activities, and Academic Freedom allows us to pursue these activities unimpeded.  Computer Science (and I as well) have every reason to reject the February 2nd reorganization plan as a violation of Academic Freedom.  ","I support Karen Anewalt's and Computer Science's 2nd alternate model wholeheartedly, where Computer Science and Mathematics are placed together with the Sciences.  Jackie Gallagher's and Geography's models also fix many of the February 2nd model's deficiencies, assuming Humanities or the Arts are comfortable being allied with Business."
"This reorganization plan will make us look like a good community college (not where we want to be). It will undermine our appeal when UMW is compared to our peer four-year institutions that are not combining departments. It will hurt student recruitment, faculty retention and generally make Mary Washington a far less appealing place to be a faculty member or a student.  If the merger plan proceeds, we as faculty will spend an immense amount of time re-working at the multi-department level things that have already been worked out within departments over time. It's like building a dozen new two-department programs all at once. Responding to this change represents a breathtakingly wasteful allocation of faculty time that could otherwise be spent on the educational program and professional development. It will take many years (if ever) for us to operate as smoothly in mega departments as we do now under the status quo","The proposal offers no benefits - all costs, particularly in the area of reorganization-related disruptions. Trying to combine departments will be an immense and highly disruptive effort, raising all kinds of questions about every aspect of our jobs. If the goal is to build a ""Lord of the Flies"" system (or actually several of them given the several combined departments being proposed), the merger plan would be mission accomplished.","1.. Any change along the lines being proposed here MUST be approved by the faculty as a whole, according to the faculty handbook. Elected representatives of the faculty should consider this matter, and then offer a plan for full faculty approval, amendment, or rejection. What we have now is a ""shoot first, aim later"" plan. This proposal is far more consequential a change than the General Education reforms the faculty handled effectively a few years ago. These proposals should be handled by faculty as those changes were. Are we not all in this together? 

2. Kill the department merger part of this plan, at least for departments with five or more tenure-line faculty members.

3. If the goal is to save money, continue offering buy-outs to faculty at or near retirement age every year or two. That would save a lot more money than would come from reducing the number of chairs.

4. If CAS needs more resources, redesign the dean/assistant dean system accordingly. This faculty reorganization plan is a really inefficient (and counterproductive) response what is really an administration resource re-allocation issue.

5. Melina Patterson's plans are far better than the proposal from the administration.

We want applicants to see Mary Washington as a great place to get a quality education in the program they care about, not a place of mega-departments that doesn’t take specific majors all that seriously. 

One final thought -- It does not make sense to make changes like this without paying more attention to our audience of future students. Before we proceed with any of these mega-departments, I would like to see evidence that this would make us more appealing to students as they consider where to go to college. I can't see how this plan would make UMW more appealing.
"
"My department was one selected to be merged. This means one department with four distinct programs, where one person would be chair; currently, three people manage these programs. It would be okay to be merged, in that some in my department teach and study similar subjects as the other, but some of them don't, so it is not a great fit. It would add extra meetings for all of us (some to discuss programs, some to discuss department business); it would add extra uncompensated work for the not-chair who still manages a program or two. It seems likely that our students and alumni would be confused, and while some would get used to it, my programs would have to work hard to maintain the culture and connections with students that we have established to date. Some would not get used to it and will likely be more divorced from the institution, less likely to be involved after graduation. It does feel like we are being punished for something; we are not a ""chosen"" department that is allowed to remain separate and intact.  I don't see anything in this model that strengthens the programs in my department; the school we are assigned to is okay, although I find it hard to see benefits to being in a school. Many in my department work with others already, both within and outside the boundaries of this school. I don't understand how the new plan makes the institution more attractive to students or improves our position with SCHEV.","This is an odd question because nothing is said about programs. Program changes MIGHT occur because two departments merge, but that would mean that one program disappears: is that what is anticipated? Or both disappear and a new one is proposed? Or all majors become ""general liberal arts""? Would that satisfy SCHEV? I sincerely hope that the proposed model does not disrupt my unit's existing programs. I personally view improvements coming from more interdisciplinary work, but the greater separation of CAS into schools and other colleges doesn't seem to encourage this.","This is tough, as it assumes a new organization, and I don't understand its purpose or benefits. "
"It would weaken my discipline (CPSC) by merging it with a college in which it does not belong (Business) and by separating it from disciplines it has more in common with, and could fruitfully collaborate with (the physical and social sciences, and also the humanities with whom we are jointly submitting an NSF proposal for a new AI Center for the Humanities).

The improvements seem essentially limited to making three people's workloads more similar in size. That is a minuscule win that does not begin to justify the disruption of an entire organizational overhaul.","By positioning us in a College of Business, we send a confusing message to current and potential future students about what Computer Science is. Our discipline is very likely to be further conflated with IT (Info Tech) in many people's minds.

We also send a damning message to potential future faculty -- I know that I myself would not have even considered interviewing at a school where the Comp Sci department was located in a College of Business. I feel confident that the majority, if not the vast majority, of new Ph.D.'s in our field would feel the same way. The Business setting just feels so vocational, non-technical, and cost-and-profit-centric; not at all the mathematical, algorithmic, exploratory-research-oriented liberal arts setting that Computer Science has traditionally thrived in.

Also, by giving us a Dean who does not understand what our field entails (in private conversations, she has revealed that she thinks we ""teach many of the same things"" as the Business courses do) and who puts a primacy on Business's needs over against ours (in multiple conversations, she said ""there will be asks"" of our department, including the ""ask"" to teach courses in Microsoft Office software, seemingly unaware that our CPSC courses are packed to the breaking point and that we are desperately in need of additional faculty to deliver our current program) the plan risks completely derailing one of UMW's most successful and popular programs.","Simple enough: don't wreck what we're doing well. If there are departments like ours that are thriving in the current environment, and whose faculty are unanimously and unalterably opposed to being repositioned in the way the model dictates, DON'T DO IT! I'm really not sure how to make that message any louder or clearer. You're in dangerous waters when you begin experimenting with successful programs in arbitrary ways, all because of theoretical pipe dreams about how something new might spontaneously develop later on. Keep the wins! Tinker only with what's broken, and trust the faculty to tell you about that.

It is a BAD BAD idea to put our Computer Science department in a College of Business. (From what I've heard, the Economics faculty are largely unopposed to being relocated to COB. Great! So relocate them. From what I've heard, the Mathematics faculty are largely indifferent to where they end up in the new model. Great! So relocate them. But the Computer Science faculty are NOT unopposed and are NOT indifferent. We can't even figure out, despite months of trying, what in the world the administration thinks they would accomplish by putting us there. Is it really just to make the relative sizes of the numbers in the boxes on the diagram more even? Really? Perhaps we should relocate 4 million people from New York City to Boston, because then the two metro areas would have about the same population. We all know how important it is to keep city sizes uniform!)

Please, please, I beg of you: don't ruin this institution, which has had so much going for it, by carelessly experimenting with important ingredients in the secret sauce. The chances that our administrators will have identified some magic silver bullet that will make the faculty all collaborate more and differently, and make the students develop different interests in precisely the areas we need growth, all without any repercussions for tearing up what already exists, seem quite remote, I must say. It seems much more likely that cutting apart this patient and stitching her back together in another form will have unforeseen negative consequences, even aside from simply making her dazed and disoriented."
"Improvements: Redistribution of large CAS and smaller COE/COB. Sheltering of some programs that are ""in the red"" for SCHEV. 
Weaknesses: Adding nursing and athletics to education does not alleviate the service burden, which was one rationale cited for reorganization in the first place.",n/a,Audit the number of faculty in nursing and athletics who have service expectations. Compare this with the number of faculty with service expectations in other colleges/schools. Determine if this suggested model does or does not alleviate the heavy COE service load.
